ID	Gene title	Gene symbol	Gene ID	UniGene title	UniGene symbol	UniGene ID	GI	GenBank Accession
1369860_a_at	5-hydroxytryptamine (serotonin) receptor 2C, G protein-coupled	Htr2c	25187				1399025	U35315
1369861_at	gamma-aminobutyric acid (GABA) A receptor, alpha 6	Gabra6	29708				11177871	NM_021841
1369862_at	Pim-1 proto-oncogene, serine/threonine kinase	Pim1	24649				8393958	NM_017034
1369863_at	alcohol dehydrogenase 4 (class II), pi polypeptide	Adh4	29646				253735822	NM_017270
1369864_a_at	serine dehydratase	Sds	25044				158508516	NM_053962
1369865_at	Cd28 molecule	Cd28	25660				6978624	NM_013121
1369866_at	chymosin	Cym	56825				9910337	NM_020091
1369867_at	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1	St8sia1	25280				3342208	U53883
1369868_at	magnesium transporter 1	Magt1	116967				16758821	NM_053946
1369869_at	capping protein (actin filament) muscle Z-line, alpha 3	Capza3	29324				82617577	NM_017164
1369870_at	G protein-coupled receptor 182	Gpr182	29307				121583859	NM_053302
1369871_at	amphiregulin	Areg	29183				8392916	NM_017123
1369872_a_at	Fc fragment of IgE, low affinity II, receptor for (CD23)	Fcer2	171075				19070848	AF381978
1369873_at	arginine vasopressin receptor 2	Avpr2	25108				9506414	NM_019136
1369874_at	G protein-coupled receptor 1	Gpr1	25457				6980979	NM_012961
1369875_at	chemokine (C-X-C motif) receptor 1	Cxcr1	54258				9506808	NM_019310
1369876_at	guanine nucleotide binding protein (G protein), beta polypeptide 3	Gnb3	60449				402745924	NM_021858
1369877_at	CD8a molecule	Cd8a	24930				57527923	NM_031538
1369878_at	olfactory receptor 1654	Olr1654	60451				11177905	NM_021860
1369879_a_at	transmembrane BAX inhibitor motif containing 6	Tmbim6	24822				124248488	NM_019381
1369880_at	msh homeobox 2	Msx2	25483				119220589	NM_012982
1369881_at	gap junction protein, alpha 6	Gja6	54256				9506726	NM_019308
1369882_at	prodynorphin	Pdyn	29190				186700609	NM_019374
1369883_at	parathyroid hormone	Pth	24694				8394099	NM_017044
1369884_at	fibroblast growth factor 7	Fgf7	29348				11559942	NM_022182
1369885_at								
1369886_a_at	calcium binding protein 1	Cabp1	171051				14588893	AJ315761
1369887_at	neurotrophin 4	Ntf4	25730				31581517	NM_013184
1369888_at	glucagon	Gcg	24952				291490664	NM_012707
1369889_at	interferon beta 1, fibroblast	Ifnb1	24481				9506800	NM_019127
1369890_at	seminal vesicle antigen-like 1	Sval1	680174				205360899	NM_133292
1369891_at	basic leucine zipper transcription factor, ATF-like 3	Batf3	60462				11177911	NM_021865
1369892_at	histone cluster 1, H2ae-like///similar to Histone H2A type 1///similar to germinal histone H4 gene///histone cluster 1, H2ai	LOC100360053///LOC680322///LOC680097///Hist1h2ai	100360053///680322///680097///502129				75832134	NM_021840
1369893_at	histone cluster 1, H2aa	Hist1h2aa	24828				12025519	NM_021839
1369894_at	5-hydroxytryptamine (serotonin) receptor 2A, G protein-coupled	Htr2a	29595				8393582	NM_017254
1369895_s_at	podocalyxin-like	Podxl	192181				6492251	AF109393
1369896_s_at	SR-related CTD-associated factor 8	Scaf8	245926				20806132	NM_139094
1369897_s_at	GNAS complex locus	Gnas	24896				14922523	BI277035
1369898_a_at	gastric inhibitory polypeptide	Gip	25040				204322	L08831
1369899_s_at	Rab geranylgeranyltransferase, alpha subunit	Rabggta	58983				148747569	NM_031654
1369900_at	Fas cell surface death receptor	Fas	246097				59624976	NM_139194
1369901_at	tubulin, beta 3 class III	Tubb3	246118				145966773	NM_139254
1369902_at	Bcl2 modifying factor	Bmf	246142				21245089	NM_139258
1369903_at	gamma-aminobutyric acid (GABA) A receptor, beta 3	Gabrb3	24922				8393389	NM_017065
1369904_at	gamma-aminobutyric acid (GABA) A receptor, beta 1	Gabrb1	25450				6978866	NM_012956
1369905_at	gamma-aminobutyric acid (GABA) A receptor, alpha 4	Gabra4	140675				94400792	NM_080587
1369906_s_at	multiple coagulation factor deficiency 2	Mcfd2	246117				13302737	BG378265
1369907_at	alkaline phosphatase, intestinal	Alpi	24197				292494916	NM_022665
1369908_at	corticotropin releasing hormone binding protein	Crhbp	29625				186700614	NM_139183
1369909_s_at	transmembrane protein 150A	Tmem150a	245966				20806154	NM_139107
1369910_at	prolactin releasing hormone receptor	Prlhr	246075				94400794	NM_139193
1369911_at	chemokine (C-X-C motif) receptor 5	Cxcr5	29363				16757999	NM_053303
1369912_at	v-crk avian sarcoma virus CT10 oncogene homolog	Crk	54245				9506514	NM_019302
1369913_at	opsin 1 (cone pigments), medium-wave-sensitive	Opn1mw	89810				16758313	NM_053548
1369914_at	histamine receptor H 2	Hrh2	25461				94400878	NM_012965
1369915_at	nucleolar protein interacting with the FHA domain of MKI67	Nifk	246042				144226216	NM_139186
1369916_at	secretory blood group 1	Sec1	308586				13994174	NM_031635
1369917_at	neurotrophin receptor associated death domain	Nradd	246143				402745594	NM_139259
1369918_at	killer cell lectin-like receptor subfamily H, member 1	Klrh1	246043				21687156	NM_139187
1369919_at	thyrotrophic embryonic factor	Tef	29362				76362827	NM_019194
1369920_at	histone cluster 1, H1t	Hist1h1t	24438				6981005	NM_012579
1369921_at	glutathione S-transferase mu 3	Gstm3	57298				10120485	NM_020540
1369922_at	phospholipase B domain containing 2	Plbd2	246120				158341627	NM_139255
1369923_at	SEBOX homeobox	Sebox	58922				13027393	NM_023951
1369924_at	synuclein, beta	Sncb	113893				77404214	NM_080777
1369925_at	cystatin 11	Cst11	245916				20806118	NM_139085
1369926_at	glutathione peroxidase 3	Gpx3	64317				145275181	NM_022525
1369927_at	malate dehydrogenase 2, NAD (mitochondrial)	Mdh2	81829				42476180	NM_031151
1369928_at	actin, alpha 1, skeletal muscle	Acta1	29437				40254776	NM_019212
1369929_at	prosaposin	Psap	25524				298231222	NM_013013
1369930_at	proteasome (prosome, macropain) subunit, alpha type 6	Psma6	29673				402747073	NM_017283
1369931_at	pyruvate kinase, muscle	Pkm	25630				402745143	NM_053297
1369932_a_at	v-raf-leukemia viral oncogene 1	Raf1	24703				40254798	NM_012639
1369933_at	voltage-dependent anion channel 2	Vdac2	83531				8810246	AF268468
1369934_at	peptidylprolyl isomerase B	Ppib	64367				451958137	NM_022536
1369935_at	cyclin D3	Ccnd3	25193				6978618	NM_012766
1369936_at	calmodulin 1	Calm1	24242				57040	X13933
1369937_at	calmodulin 1	Calm1	24242				14926614	BI279113
1369938_at	pantothenate kinase 4	Pank4	171053				451958081	NM_133531
1369939_at	cytochrome c, somatic	Cycs	25309				3708632	AI104240
1369940_at	transaldolase 1	Taldo1	83688				402743807	NM_031811
1369941_at	death-associated protein	Dap	64322				399124778	NM_022526
1369942_at	actinin alpha 4	Actn4	63836				77539777	NM_031675
1369943_at	transglutaminase 2	Tgm2	56083				42476286	NM_019386
1369944_at	MARCKS-like 1	Marcksl1	81520				54262168	NM_030862
1369945_at	glutamate receptor, ionotropic, delta 1	Grid1	79219				13259379	NM_024378
1369946_at	THO complex 6 homolog (Drosophila)	Thoc6	79227				76880458	NM_024384
1369947_at	cathepsin K	Ctsk	29175				51036664	NM_031560
1369948_at	nerve growth factor receptor (TNFRSF16) associated protein 1	Ngfrap1	117089				16758127	NM_053401
1369949_at	basal cell adhesion molecule (Lutheran blood group)	Bcam	78958				48976081	NM_031752
1369950_at	cyclin-dependent kinase 4	Cdk4	94201				47575870	NM_053593
1369951_at	chymotrypsinogen B1	Ctrb1	24291				6978716	NM_012536
1369952_at	poly(A) binding protein, cytoplasmic 1	Pabpc1	171350				148747239	NM_134353
1369953_a_at	CD24 molecule	Cd24	25145				14938482	BI285141
1369954_at	isocitrate dehydrogenase 1 (NADP+), soluble	Idh1	24479				13928689	NM_031510
1369955_at	collagen, type V, alpha 1	Col5a1	85490				19745165	NM_134452
1369956_at	interferon gamma receptor 1	Ifngr1	116465				16758623	NM_053783
1369957_at	regulator of G-protein signaling 5	Rgs5	54294				9507044	NM_019341
1369958_at	ras homolog family member B	Rhob	64373				11968135	NM_022542
1369959_at	zinc finger protein 36, C3H type-like 1	Zfp36l1	29344				8392998	NM_017172
1369960_at	FXYD domain-containing ion transport regulator 1	Fxyd1	58971				386869345	NM_031648
1369961_at	phosphatidic acid phosphatase type 2A	Ppap2a	64369				61889080	NM_022538
1369962_at	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase	Atic	81643				48675844	NM_031014
1369963_at	platelet-activating factor acetylhydrolase 1b, catalytic subunit 3	Pafah1b3	114113				24475745	NM_053654
1369964_at	coronin, actin binding protein 1A	Coro1a	155151				31542411	NM_130411
1369965_at	mutL homolog 1, colon cancer, nonpolyposis type 2 (E. coli)	Mlh1	81685				13591988	NM_031053
1369966_a_at	ribosomal protein S24	Rps24	81776				13300283	BG375811
1369967_at	citrate synthase	Cs	170587				18543176	NM_130755
1369968_at	pleiotrophin	Ptn	24924				42476133	NM_017066
1369969_at	poly (ADP-ribose) polymerase 1	Parp1	25591				55742841	NM_013063
1369970_at	vesicle-associated membrane protein 8	Vamp8	83730				13929181	NM_031827
1369971_a_at	heterogeneous nuclear ribonucleoprotein D	Hnrpd	79256				9588097	AB046616
1369972_at	F-box protein 21	Fbxo21	360818				140971025	NM_057108
1369973_at	xanthine dehydrogenase	Xdh	497811				8394543	NM_017154
1369974_at	vesicle-associated membrane protein 2	Vamp2	24803				50054292	NM_012663
1369975_at	tRNA selenocysteine 1 associated protein 1	Trnau1ap	65241				12711699	NM_023027
1369976_at	dynein light chain LC8-type 1	Dynll1	58945				402747029	NM_053319
1369977_at	ubiquitin carboxyl-terminal esterase L1 (ubiquitin thiolesterase)	Uchl1	29545				402692768	NM_017237
1369978_at	phosphoribosyl pyrophosphate synthetase-associated protein 2	Prpsap2	117272				16923983	NM_057131
1369979_at	src kinase associated phosphoprotein 2	Skap2	155183				18426837	NM_130413
1369980_s_at	myosin phosphatase Rho interacting protein	Mprip	116504				77404358	NM_053814
1369981_at	immunoglobulin (CD79A) binding protein 1	Igbp1	58845				402765727	NM_031624
1369982_at	adaptor-related protein complex 2, alpha 2 subunit	Ap2a2	81637				162138931	NM_031008
1369983_at	chemokine (C-C motif) ligand 5	Ccl5	81780				124286795	NM_031116
1369984_at	COX17 cytochrome c oxidase copper chaperone	Cox17	89786				281485589	NM_053540
1369985_at	crystallin, beta B1	Crybb1	25421				162287072	NM_012936
1369986_at	hydroxyacyl glutathione hydrolase	Hagh	24439				315630401	NM_033349
1369987_at	NK2 homeobox 5	Nkx2-5	114109				16758951	NM_053651
1369988_at	erythropoietin receptor	Epor	24336				59709454	NM_017002
1369989_at	pyridoxamine 5'-phosphate oxidase	Pnpo	64533				56799406	NM_022601
1369990_at	protein tyrosine phosphatase, mitochondrial 1	Ptpmt1	29390				38259191	NM_022183
1369991_at	SEC11 homolog A (S. cerevisiae)	Sec11a	65166				402744769	NM_031723
1369992_at	proteasome (prosome, macropain) 26S subunit, non-ATPase, 1	Psmd1	83806				14010878	NM_031978
1369993_at	calcium/calmodulin-dependent protein kinase II gamma	Camk2g	171140				19424315	NM_133605
1369994_at	CGRP receptor component	Crcp	114205				148747295	NM_053670
1369995_at	Fas (TNFRSF6) associated factor 1	Faf1	140657				18426825	NM_130406
1369996_at	polymerase (RNA) II (DNA directed) polypeptide F	Polr2f	83503				148747385	NM_031335
1369997_at	dishevelled segment polarity protein 1	Dvl1	83721				13929169	NM_031820
1369998_at	ADP-ribosylation factor 6	Arf6	79121				61889090	NM_024152
1369999_a_at	neuronatin	Nnat	94270				399498541	NM_053601
1370000_at	nucleobindin 2	Nucb2	59295				40254777	NM_021663
1370001_at	RAB8A, member RAS oncogene family	Rab8a	117103				162287394	NM_053998
1370002_at	Rho guanine nucleotide exchange factor (GEF) 1	Arhgef1	60323				62751752	NM_021694
1370003_at	eukaryotic translation elongation factor 2	Eef2	29565				45433568	NM_017245
1370004_at	H2A histone family, member Y	H2afy	29384				86373533	M99065
1370005_at	cytochrome b5 type B (outer mitochondrial membrane)	Cyb5b	80773				48976079	NM_030586
1370006_at	NADH dehydrogenase (ubiquinone) Fe-S protein 6///NADH dehydrogenase (ubiquinone) Fe-S protein 6	LOC679739///Ndufs6	679739///29478				9506912	NM_019223
1370007_at	protein disulfide isomerase family A, member 4	Pdia4	116598				16758711	NM_053849
1370008_at	PSMC3 interacting protein	Psmc3ip	140938				77628026	NM_134458
1370009_at	apolipoprotein C-III	Apoc3	24207				402534545	NM_012501
1370010_at	lysosomal-associated membrane protein 2	Lamp2	24944				40254784	NM_017068
1370011_at	adenylate kinase 1	Ak1	24183				467091434	NM_024349
1370012_at	prostaglandin I2 (prostacyclin) synthase	Ptgis	25527				42476132	NM_031557
1370013_at	cyclic nucleotide gated channel alpha 1	Cnga1	85259				16758253	NM_053497
1370014_at	syntaxin 4	Stx4	81803				13592098	NM_031125
1370015_at	G protein-coupled receptor kinase interacting ArfGAP 1	Git1	83709				13929157	NM_031814
1370016_at	NEL-like 2 (chicken)	Nell2	81734				77695932	NM_031070
1370017_at	emerin	Emd	25437				6978804	NM_012948
1370018_at	heat shock protein B2	Hspb2	161476				18426863	NM_130431
1370019_at	sulfotransferase family, cytosolic, 1A, phenol-preferring, member 1	Sult1a1	83783				15011461	AF394783
1370020_at	solute carrier family 25 (mitochondrial carrier; dicarboxylate transporter), member 10	Slc25a10	170943				19173787	NM_133418
1370021_at	rhodopsin	Rho	24717				15559212	NM_033441
1370022_at	transition protein 2	Tnp2	24840				51036638	NM_017057
1370023_at	gap junction protein, alpha 4	Gja4	25655				51036648	NM_021654
1370024_at	fatty acid binding protein 7, brain	Fabp7	80841				402744885	NM_030832
1370025_at	phosphatidylinositol-5-phosphate 4-kinase, type II, gamma	Pip4k2c	140607				158534074	NM_080480
1370026_at	crystallin, alpha B	Cryab	25420				685156938	NM_012935
1370027_a_at	murinoglobulin 1///alpha-1-inhibitor III	Mug1///A1i3	497794///297568				12831224	NM_023103
1370028_at	angiotensin I converting enzyme	Ace	24310					
1370029_at	C-terminal binding protein 1	Ctbp1	29382				451958123	NM_019201
1370030_at	glutamate cysteine ligase, modifier subunit	Gclm	29739				51036644	NM_017305
1370031_at	golgi SNAP receptor complex member 2	Gosr2	64154				40538866	NM_031685
1370032_at	solute carrier family 9, subfamily A (NHE3, cation proton antiporter 3), member 3 regulator 1	Slc9a3r1	59114				4561908	AI577532
1370033_at	myosin, light chain 1	Myl1	56781				117676396	NM_020104
1370034_at	cell division cycle 25B	Cdc25b	171103				19424259	NM_133572
1370035_at	Kirsten rat sarcoma viral oncogene	Kras	24525				148747441	NM_031515
1370036_at	sulfite oxidase	Suox	81805				74024922	NM_031127
1370037_at	fibrillin 2	Fbn2	689008				13929179	NM_031826
1370038_at	neuropeptide VF precursor	Npvf	60570				13027395	NM_023952
1370039_at	protamine 2	Prm2	25345				6981407	NM_012873
1370040_at	8-oxoguanine DNA glycosylase	Ogg1	81528				13540700	NM_030870
1370041_at	stathmin 2	Stmn2	84510				56799413	NM_053440
1370042_at	stathmin 2	Stmn2	84510				13890415	BG668493
1370043_at	activated leukocyte cell adhesion molecule	Alcam	79559				13929057	NM_031753
1370044_at	Fas apoptotic inhibitory molecule	Faim	140930				18266697	NM_080895
1370045_at	polymerase (DNA directed), gamma	Polg	85472				16758291	NM_053528
1370046_at	polymerase (DNA directed), gamma	Polg	85472	Polymerase (DNA directed), gamma	Polg	Rn.19327	6966751	AW435444
1370047_at	ectonucleotide pyrophosphatase/phosphodiesterase 1	Enpp1	85496				16758299	NM_053535
1370048_at	lysophosphatidic acid receptor 1	Lpar1	116744				58696431	NM_053936
1370049_at	sphingomyelin phosphodiesterase 2, neutral membrane	Smpd2	83537				61889095	NM_031360
1370050_at	ATPase, Ca++ transporting, plasma membrane 1	Atp2b1	29598				16758007	NM_053311
1370051_at	transglutaminase 1	Tgm1	60335				13928911	NM_031659
1370052_at	3-phosphoinositide dependent protein kinase-1	Pdpk1	81745				13592022	NM_031081
1370053_at	discs, large (Drosophila) homolog-associated protein 1	Dlgap1	65040				8509023	BE116953
1370054_at	cyclin-dependent kinase inhibitor 2C (p18, inhibits CDK4)	Cdkn2c	54238				57527938	NM_131902
1370055_at	RAB3D, member RAS oncogene family	Rab3d	140665				206538	M83681
1370056_at	Ly6-C antigen	Ly6c	56778				9910397	NM_020103
1370057_at	cysteine and glycine-rich protein 1	Csrp1	29276				40538853	NM_017148
1370058_at	neurofilament, light polypeptide	Nefl	83613				13929097	NM_031783
1370059_at	neurofilament, light polypeptide	Nefl	83613				11379411	BF394545
1370060_at	solute carrier family 25 (mitochondrial carrier; oxoglutarate carrier), member 11	Slc25a11	64201				451958069	NM_022398
1370061_at	RAB3B, member RAS oncogene family	Rab3b	81755				77627738	NM_031091
1370062_at	HIG1 hypoxia inducible domain family, member 1A	Higd1a	140937				402743435	NM_080902
1370063_at	nuclear receptor subfamily 2, group F, member 2	Nr2f2	113984				402743312	NM_080778
1370064_at	presenilin 2	Psen2	81751				2190042	AB004454
1370065_at	hemopexin	Hpx	58917				16758013	NM_053318
1370066_at	Kelch-like ECH-associated protein 1	Keap1	117519				432134260	NM_057152
1370067_at	malic enzyme 1, NADP(+)-dependent, cytosolic	Me1	24552				158341688	NM_012600
1370068_at	phospholipase A2, group V	Pla2g5	29354				8393973	NM_017174
1370069_at	solute carrier family 12 (potassium-chloride transporter), member 5	Slc12a5	171373				19705462	NM_134363
1370070_at	synaptojanin 1	Synj1	85238				209870038	NM_053476
1370071_at	adenosine deaminase	Ada	24165				56961651	NM_130399
1370072_at	membrane metallo-endopeptidase	Mme	24590				55741480	NM_012608
1370073_at	DnaJ (Hsp40) homolog, subfamily C, member 3	Dnajc3	63880				11560029	NM_022232
1370074_at	BAI1-associated protein 2	Baiap2	117542				17105347	NM_057196
1370075_at	dihydrofolate reductase	Dhfr	24312				402744580	NM_130400
1370076_at	potassium inwardly-rectifying channel, subfamily J, member 16	Kcnj16	29719				51592081	NM_053314
1370077_at	insulin 2	Ins2	24506				297374812	NM_019130
1370078_at	lin-7 homolog B (C. elegans)	Lin7b	60377				11120707	NM_021758
1370079_at	Rh blood group, D antigen	Rhd	60414				40254767	NM_022505
1370080_at	heme oxygenase (decycling) 1	Hmox1	24451				61098187	NM_012580
1370081_a_at	vascular endothelial growth factor A	Vegfa	83785				3643122	AF080594
