ID	Gene title	Gene symbol	Gene ID	UniGene title	UniGene symbol	UniGene ID	GI	GenBank Accession
10438347	T-box 1	Tbx1	21380				550821938///13173431	NM_011532///AF349658
10438358	septin 5///glycoprotein Ib, beta polypeptide	Sept5///Gp1bb	18951///14724				158508500///50345975///50345974///187954708///187950944	NM_213614///NM_001001999///NM_010327///BC141073///BC138156
10438376	ribosomal protein S2	Rps2	16898				255653003///95132365	NM_008503///BC116446
10438378	cell division cycle 45	Cdc45	12544				239052073///239052105///4185278	NM_009862///NM_001161623///AF081536
10438400	mitochondrial ribosomal protein L40	Mrpl40	18100				255003745///3834385	NM_010922///AF034092
10438405	immunoglobulin lambda variable 1///Ig lambda1 chain c region///immunoglobulin lambda constant 1///immunoglobulin lambda variable 2///RIKEN cDNA 2010309G21 gene///immunoglobulin lambda variable 1	Iglv1///LOC433053///Iglc1///Iglv2///2010309G21Rik///Iglv1	16142///433053///110785///110612///70018///16142	Immunoglobulin lambda variable 1	Iglv1	Mm.326349	200937///12805322///5737747///92447869///2627245	M94350///BC002129///AF138740///BC106994///D55699
10438415	Ig lambda1 chain c region///immunoglobulin lambda constant 1///immunoglobulin lambda variable 2///RIKEN cDNA 2010309G21 gene///immunoglobulin lambda variable 1	LOC433053///Iglc1///Iglv2///2010309G21Rik///Iglv1	433053///110785///110612///70018///16142	Immunoglobulin lambda variable 1	Iglv1	Mm.326349	197693///5737748	M34598///AF138741
10438421	olfactory receptor 164	Olfr164	258443				33238893///148878229	NM_146451///BC145676
10438423	olfactory receptor 165	Olfr165	258458				33238891///111307367	NM_146466///BC120624
10438425	olfactory receptor 167	Olfr167	258937				22129036	NM_146935
10438427	olfactory receptor 168	Olfr168	258354				22129588///118341623	NM_146357///BC127969
10438429	olfactory receptor 171///olfactory receptor 170///olfactory receptor 169	Olfr171///Olfr170///Olfr169	258960///258959///258158				58801467///157057195///22129010///124376111	NM_001011855///NM_146958///NM_146957///BC132585
10438431	olfactory receptor 170	Olfr170	258959				22129010///124376111	NM_146957///BC132585
10438433	olfactory receptor 171	Olfr171	258960				157057195	NM_146958
10438435	lysosomal-associated membrane protein 3	Lamp3	239739				118601014	NM_177356
10438442	RIKEN cDNA A930003A15 gene	A930003A15Rik	68162				242117938///242117939	NR_015488///NR_027896
10438445	kelch-like 6	Klhl6	239743				394025739///71680067	NM_183390///BC100568
10438454	SMT3 suppressor of mif two 3 homolog 2 (yeast)	Sumo2	170930				142354907///17467271	NM_133354///L79948
10438456	MAP6 domain containing 1	Map6d1	208158				139948799///109732795	NM_198599///BC116220
10438460	presenilin associated, rhomboid-like	Parl	381038				158508593///53236984	NM_001005767///BC083153
10438468	cytochrome P450, family 2, subfamily ab, polypeptide 1	Cyp2ab1	224044				225543268///223460999	NM_183158///BC138088
10438478	ATP-binding cassette, sub-family C (CFTR/MRP), member 5	Abcc5	27416				66932953///66932955///60334815	NM_013790///NM_176839///BC090629
10438515	mitochondrial ribosomal protein S18B pseudogene	Gm15760	100042948				262205148	NR_030670
10438517	asparagine-linked glycosylation 3 (alpha-1,3-mannosyltransferase)	Alg3	208624				255003747///21619513	NM_145939///BC031893
10438527	calcium/calmodulin-dependent protein kinase II inhibitor 2	Camk2n2	73047				190570168///223462917	NM_028420///BC147550
10438530	chloride channel 2	Clcn2	12724				164698431///4589361	NM_009900///AF139724
10438555	thrombopoietin///chordin	Thpo///Chrd	21832///12667				142364337///291045236///160333391///13277845	NM_009379///NM_001173505///NM_009893///BC003803
10438564	ribosomal protein S10	Rps10	67097				146135038///59807680	NM_025963///BC089323
10438567	RIKEN cDNA 2310042E22 gene	2310042E22Rik	66561				226693394///109731422	NM_025634///BC115655
10438570	melanoma antigen family F, 1	Magef1	76222				12857921	AK018285
10438572	RIKEN cDNA 2510009E07 gene	2510009E07Rik	72190				226823230///49117749	NM_001001881///BC072629
10438575	enoyl-Coenzyme A, hydratase/3-hydroxyacyl Coenzyme A dehydrogenase	Ehhadh	74147				256600255///16877281	NM_023737///BC016899
10438583	ribosomal protein L12	Rpl12	269261				160333552///60649617	NM_009076///BC090393
10438585	transmembrane protein 41a	Tmem41a	66664				321267576///18043929	NM_025693///BC019770
10438592	lipase, member H	Liph	239759				140970703///575771865///22766923	NM_001083894///NM_153404///BC037489
10438603	insulin-like growth factor 2 mRNA binding protein 2	Igf2bp2	319765				145207995///23958572	NM_183029///BC023758
10438621	transformer 2 beta homolog (Drosophila)	Tra2b	20462				145966756///37046770	NM_009186///BC057996
10438626	ets variant 5	Etv5	104156				24528549///21961247	NM_023794///BC034680
10438639	diacylglycerol kinase, gamma	Dgkg	110197				194328784///15929708	NM_138650///BC015278
10438666								
10438668	crystallin, gamma S	Crygs	12970				291190372///33989584	NM_009967///BC056452
10438672	TBCC domain containing 1	Tbccd1	70573				145587101///52139048	NM_001081368///BC082558
10438681	kininogen 2	Kng2	385643				156231025///156231028///156231026///40715895	NM_201375///NM_001102409///NM_001102410///AY462056
10438690	replication factor C (activator 1) 4///eukaryotic translation initiation factor 4A2	Rfc4///Eif4a2	106344///13682				21703947///574997049///574997050///13097122	NM_145480///NM_013506///NM_001123037///BC003335
10438702	cDNA sequence BC106179///beta galactoside alpha 2,6 sialyltransferase 1	BC106179///St6gal1	320099///20440				357430775///76779300///62132953	NM_145933///BC106179///BC092222
10438708	mannan-binding lectin serine peptidase 1	Masp1	17174				148226523///403200	NM_008555///D16492
10438726	ATP-binding cassette, sub-family E (OABP), member 1	Abce1	24015				114205430///13529349	NM_015751///BC005422
10438730	somatostatin	Sst	20604				6678034///14789709	NM_009215///BC010770
10438733	receptor transporter protein 2	Rtp2	224055				118131119///29165696	NM_001008230///BC049158
10438738	B cell leukemia/lymphoma 6	Bcl6	12053				142360700///30353881	NM_009744///BC052315
10438749								
10438751								
10438753	leprecan-like 1	Leprel1	210530				118129815///27527201	NM_173379///AJ430350
10438769	claudin 1	Cldn1	12737				302129694///12805092	NM_016674///BC002003
10438778	transmembrane protein 207	Tmem207	100043057				197304682	NM_001101640
10438784	geminin coiled-coil domain containing	Gmnc	239789				552953866///55991515	NM_001013761///BC086669
10438791	urotensin 2B	Uts2b	224065				61744465///34979792	NM_198166///AY321315
10438801	fibroblast growth factor 12	Fgf12	14167				449310777///449310778///20988931	NM_183064///NM_010199///BC030485
10438813	microRNA 690	Mir690	751543				262205378	NR_030463
10438815	Mab-21 domain containing 2	Mb21d2	239796				86262156///54648585	NM_177718///BC085092
10438822	ATPase type 13A5	Atp13a5	268878				257196257///109732286	NM_175650///BC115739
10438854	ATPase type 13A4	Atp13a4	224079				257196272///261599068///257196274///29387389	NM_001164612///NM_172613///NM_001164613///BC048410
10438889								
10438891								
10438899	carboxypeptidase N, polypeptide 2	Cpn2	71756				147904568///187952858	NM_027904///BC138287
10438904	leucine rich repeat containing 15	Lrrc15	74488				226823274///29571142	NM_028973///BC050245
10438907	glycoprotein 5 (platelet)	Gp5	14729				410515423	NM_008148
10438909	ATPase type 13A3	Atp13a3	224088				189339253///189339251	NM_001128096///NM_001128094
10438911	ATPase type 13A3	Atp13a3	224088				189339253///189339251	NM_001128096///NM_001128094
10438942	transmembrane protein 44	Tmem44	224090				100817929///37747503	NM_172614///BC059216
10438959	large subunit GTPase 1 homolog (S. cerevisiae)	Lsg1	224092				153792054///27696805	NM_178069///BC043724
10438975	xyloside xylosyltransferase 1	Xxylt1	268880				256355175///21594164	NM_198626///BC031419
10438980	ArfGAP with coiled-coil, ankyrin repeat and PH domains 2	Acap2	78618				75677395///290965220	NM_030138///AB490692
10439005	protein phosphatase 1, regulatory (inhibitor) subunit 2	Ppp1r2	66849				85540464///47125073	NM_025800///BC069885
10439009	apolipoprotein D	Apod	11815				672424477///575656	NM_007470///X82648
10439016	predicted gene 5415///cDNA sequence AF366264///RIKEN cDNA 4930444G20 gene	Gm5415///AF366264///4930444G20Rik	408191///231201///114671				256017235///354721120///159032048	NM_001164286///NM_053264///NM_153093
10439018	RIKEN cDNA 0610012G03 gene	0610012G03Rik	106264				242117944///18204854	NR_027897///BC021536
10439021	SUMO/sentrin specific peptidase 5	Senp5	320213				159032026///51593626	NM_177103///BC080830
10439032	p21 protein (Cdc42/Rac)-activated kinase 2	Pak2	224105				560186535///55991459	NM_177326///BC086650
10439049	phosphatidylinositol glycan anchor biosynthesis, class X	Pigx	72084				161377434///161377439///12805458	NM_024464///NM_001111025///BC002202
10439058	negative regulator of reactive oxygen species	Nrros	224109				146149103///20072740	NM_146069///BC027411
10439063	F-box protein 45	Fbxo45	268882				56961626///67514287	NM_173439///BC098203
10439068	solute carrier family 51, alpha subunit	Slc51a	106407				142351565///19483964	NM_145932///BC025912
10439080	SET domain containing 6	Setd6	66083				146198616///187951384	NM_001035123///BC139198
10439084	tyrosine kinase, non-receptor 2, opposite strand	Tnk2os	675921				294712540	NR_033493
10439087	mucin 20	Muc20	224116				225007556///225007558///40645755	NM_146071///NM_001145874///AB098732
10439092	RIKEN cDNA 1700021K19 gene	1700021K19Rik	100502698				317171921///38148643///45708947///74213139///74200118///23337019	NM_172615///BC060601///BC067390///AK170312///AK136223///BC037474
10439114	IQ motif containing G	Iqcg	69707				226823207///29437336	NM_178378///BC049990
10439126								
10439130	uridine monophosphate synthetase	Umps	22247				142374909///66365682	NM_009471///BC095981
10439138	kalirin, RhoGEF kinase	Kalrn	545156				295054243///256017136///187957343///219521186///74186608///74137802///12843280	NM_177357///NM_001164268///BC157950///BC172101///AK159031///AK139581///AK008844
10439204	ribosomal protein L15	Rpl15	66480				128485552///51262177	NM_025586///BC079842
10439206								
10439208	SEC22 vesicle trafficking protein homolog A (S. cerevisiae)	Sec22a	317717				118130956///187954136	NM_133704///BC138969
10439216								
10439218	protein disulfide isomerase associated 5	Pdia5	72599				30794139///14318712	NM_028295///BC009151
10439237	ribosomal protein S21	Rps21	66481				114051544///56541051	NM_025587///BC086912
10439239	disrupted in renal carcinoma 2 (human)	Dirc2	224132				118130106///22766833	NM_153550///BC037460
10439249	poly (ADP-ribose) polymerase family, member 14	Parp14	547253				166197699///187952334	NM_001039530///BC138874
10439268	deltex 3-like (Drosophila)///poly (ADP-ribose) polymerase family, member 9	Dtx3l///Parp9	209200///80285				133930783///357394927///54648531///47682813	NM_001013371///NM_030253///BC085093///BC070466
10439276	family with sequence similarity 162, member A	Fam162a	70186				21312545///14789926	NM_027342///BC010826
10439282	cystatin A1	Csta1	209294				260276636///187956764	NM_001033239///BC139156
10439285								
10439287								
10439289	cDNA sequence BC1179090	BC117090	100038854				157057147///109734302	NM_001001332///BC117064
10439292	cDNA sequence BC1179090///cDNA sequence BC100530///stefin A1	BC117090///BC100530///Stfa1	100038854///100034684///20861				127139276///127139201///157057147///71681430///109734302	NM_001082546///NM_001082543///NM_001001332///BC100530///BC117064
10439296	stefin A2 like 1///stefin A2	Stfa2l1///Stfa2	268885///20862				127139251///187950882///27549282	NM_001082545///BC138004///AY163161
10439299	stefin A3	Stfa3	20863				142352955///76825461	NM_025288///BC107224
10439303	calcium-sensing receptor	Casr	12374				148762953///4731162	NM_013803///AF110178
10439312	CD86 antigen	Cd86	12524				161484598///15489434	NM_019388///BC013807
10439321	solute carrier family 15 (H+/peptide transporter), member 2	Slc15a2	57738				225543356///225543364///7228471	NM_021301///NM_001145899///AF111811
10439346	ELL associated factor 2	Eaf2	106389				164663792///40254104///164663802///34785284	NM_001113401///NM_134111///NM_001113405///BC056626
10439357	F-box protein 40	Fbxo40	207215				82617543///76828213	NM_001037321///BC107406
10439362	syntaxin binding protein 5-like	Stxbp5l	207227				167830457///167830461///167830463///167830459///49619204	NM_172440///NM_001114612///NM_001114613///NM_001114611///AY542324
10439392	general transcription factor II E, polypeptide 1 (alpha subunit)	Gtf2e1	74197				146141085///34785216	NM_028812///BC056966
10439398	NADH dehydrogenase (ubiquinone) 1 beta subcomplex 4	Ndufb4	68194				21314825///33990038	NM_026610///BC056229
10439402	ribosomal protein L9	Rpl9	20005				194394209///7862171	NM_011292///AF260271
10439404								
10439409	cDNA sequence BC031361	BC031361	414072				283483998	NR_033221
10439411	nuclear receptor subfamily 1, group I, member 2	Nr1i2	18171				148536880///148536878///112362284	NM_010936///NM_001098404///BC120796
10439424	MYCBP-associated, testis expressed 1	Maats1	320214				124486623///20530825	NM_001081025///AF503943
10439442	phospholipase A1 member A	Pla1a	85031				164519079///18026320	NM_134102///AF063498
10439455	ADP-ribosylarginine hydrolase	Adprh	11544				87252722///9246957	NM_007414///AF244347
10439463	translocase of inner mitochondrial membrane domain containing 1	Timmdc1	76916				225543443///12805532	NM_024273///BC002243
10439471	protein O-glucosyltransferase 1	Poglut1	224143				664806066///20071119	NM_172380///BC026809
10439483	Rho GTPase activating protein 31	Arhgap31	12549				55770847///187954102	NM_020260///BC138870
10439498								
10439500	uroplakin 1B	Upk1b	22268				188219536///28302232	NM_178924///BC046604
10439509	RIKEN cDNA 4930435E12 gene	4930435E12Rik	74663				144719274///251823961	BC115688///NM_029042
10439514	growth associated protein 43	Gap43	14432				31982842///20271448	NM_008083///BC028288
10439520								
10439523								
10439527	T cell immunoreceptor with Ig and ITIM domains	Tigit	100043314				226423923///189031021	NM_001146325///EU675311
10439532	queuine tRNA-ribosyltransferase domain containing 1	Qtrtd1	106248				54144621///52789272	NM_029128///BC083089
10439542	zinc finger, DHHC domain containing 23	Zdhhc23	332175				55925619///187954174	NM_001007460///BC139052
10439547	GRAM domain containing 1C	Gramd1c	207798				285403098///285403139///34536688	NM_153528///NM_001172107///AK129016
10439566	ATPase, H+ transporting, lysosomal V1 subunit A	Atp6v1a	11964				142343848///23468357	NM_007508///BC038392
10439583	SID1 transmembrane family, member 1	Sidt1	320007				226874930///226874929///50926033	NM_001159419///NM_198034///BC079584
10439612	biregional cell adhesion molecule-related/down-regulated by oncogenes (Cdon) binding protein	Boc	117606				142344121///38571786	NM_172506///BC062892
10439634	GTP-binding protein 8 (putative)	Gtpbp8	66067				226693389///226693390///76827354	NM_025332///NM_001159329///BC107216
10439642	solute carrier family 35, member A5	Slc35a5	74102				226823239///15029787	NM_028756///BC011115
